timestamp,health,osds,active,disk_usage(TiB),scrubbing,mons,runningtime,active_clean,date,time,date_time,rd_bw(KiB/s),wr_bw(KiB/s),rd_ops(op/s),wr_ops(op/s)
20241124-0600,HEALTH_WARN,"112 osds: 112 up (since 8M), 112 in (since 11M)",1 portal active (1 hosts),168,5,3,9,668,24-11-2024,06:00:00,24-11-2024 06:00,191,2.6,13,327
20241124-1200,HEALTH_WARN,"112 osds: 112 up (since 8M), 112 in (since 11M)",1 portal active (1 hosts),168,9,3,9,664,24-11-2024,12:00:00,24-11-2024 12:00,5.2,3,4,378
20241124-1800,HEALTH_WARN,"112 osds: 112 up (since 8M), 112 in (since 11M)",1 portal active (1 hosts),168,6,3,9,667,24-11-2024,18:00:00,24-11-2024 18:00,5.5,2.7,4,264
20241125-0000,HEALTH_WARN,"112 osds: 112 up (since 8M), 112 in (since 11M)",1 portal active (1 hosts),168,8,3,9,665,25-11-2024,00:00:00,25-11-2024 00:00,197,3.1,13,402
20241125-0600,HEALTH_WARN,"112 osds: 112 up (since 8M), 112 in (since 11M)",1 portal active (1 hosts),168,6,3,9,667,25-11-2024,06:00:00,25-11-2024 06:00,384,3.6,31,406
20241125-1200,HEALTH_WARN,"112 osds: 112 up (since 8M), 112 in (since 11M)",1 portal active (1 hosts),168,9,3,9,664,25-11-2024,12:00:00,25-11-2024 12:00,144,20,8,372
20241125-1800,HEALTH_WARN,"112 osds: 112 up (since 9M), 112 in (since 11M)",1 portal active (1 hosts),168,12,3,9,661,25-11-2024,18:00:00,25-11-2024 18:00,340,91,28,126
20241126-0000,HEALTH_WARN,"112 osds: 112 up (since 9M), 112 in (since 11M)",1 portal active (1 hosts),168,2,3,9,671,26-11-2024,00:00:00,26-11-2024 00:00,185,52,11,94
20241126-0600,HEALTH_WARN,"112 osds: 112 up (since 9M), 112 in (since 11M)",1 portal active (1 hosts),168,2,3,9,671,26-11-2024,06:00:00,26-11-2024 06:00,2.8,30,4,61
20241126-1200,HEALTH_WARN,"112 osds: 112 up (since 9M), 112 in (since 11M)",1 portal active (1 hosts),168,5,3,9,668,26-11-2024,12:00:00,26-11-2024 12:00,235,91,239,212
20241126-1800,HEALTH_WARN,"112 osds: 112 up (since 9M), 112 in (since 11M)",1 portal active (1 hosts),168,4,3,9,669,26-11-2024,18:00:00,26-11-2024 18:00,270,6.3,190,612
20241127-0000,HEALTH_WARN,"112 osds: 112 up (since 9M), 112 in (since 11M)",1 portal active (1 hosts),168,5,3,9,668,27-11-2024,00:00:00,27-11-2024 00:00,223,2.1,255,237
20241127-0600,HEALTH_WARN,"112 osds: 112 up (since 9M), 112 in (since 11M)",1 portal active (1 hosts),168,5,3,9,668,27-11-2024,06:00:00,27-11-2024 06:00,31,3,463,305
20241127-1200,HEALTH_WARN,"112 osds: 112 up (since 9M), 112 in (since 11M)",1 portal active (1 hosts),168,17,3,9,656,27-11-2024,12:00:00,27-11-2024 12:00,3.4,9.5,415,365
20241127-1800,HEALTH_WARN,"112 osds: 112 up (since 9M), 112 in (since 11M)",1 portal active (1 hosts),168,6,3,9,667,27-11-2024,18:00:00,27-11-2024 18:00,539,8.1,454,83
20241128-0000,HEALTH_WARN,"112 osds: 112 up (since 9M), 112 in (since 11M)",1 portal active (1 hosts),169,5,3,9,668,28-11-2024,00:00:00,28-11-2024 00:00,410,791,472,59
20241128-0600,HEALTH_WARN,"112 osds: 112 up (since 9M), 112 in (since 11M)",1 portal active (1 hosts),169,6,3,9,667,28-11-2024,06:00:00,28-11-2024 06:00,377,710,433,45
20241128-1200,HEALTH_WARN,"112 osds: 112 up (since 9M), 112 in (since 11M)",1 portal active (1 hosts),169,2,3,9,671,28-11-2024,12:00:00,28-11-2024 12:00,415,3.9,478,106
20241128-1800,HEALTH_WARN,"112 osds: 112 up (since 9M), 112 in (since 11M)",1 portal active (1 hosts),169,10,3,9,663,28-11-2024,18:00:00,28-11-2024 18:00,419,773,484,53
20241129-0000,HEALTH_WARN,"112 osds: 112 up (since 9M), 112 in (since 11M)",1 portal active (1 hosts),169,8,3,9,665,29-11-2024,00:00:00,29-11-2024 00:00,417,948,480,52
20241129-0600,HEALTH_WARN,"112 osds: 112 up (since 9M), 112 in (since 11M)",1 portal active (1 hosts),169,6,3,9,667,29-11-2024,06:00:00,29-11-2024 06:00,454,43,484,71
20241129-1200,HEALTH_WARN,"112 osds: 112 up (since 9M), 112 in (since 11M)",1 portal active (1 hosts),169,3,3,9,670,29-11-2024,12:00:00,29-11-2024 12:00,419,3,483,58
20241129-1800,HEALTH_WARN,"112 osds: 112 up (since 9M), 112 in (since 11M)",1 portal active (1 hosts),169,6,3,9,667,29-11-2024,18:00:00,29-11-2024 18:00,506,1.2,583,56
20241130-0000,HEALTH_WARN,"112 osds: 112 up (since 9M), 112 in (since 11M)",1 portal active (1 hosts),169,6,3,9,667,30-11-2024,00:00:00,30-11-2024 00:00,415,500,479,41
20241130-0600,HEALTH_WARN,"112 osds: 112 up (since 9M), 112 in (since 11M)",1 portal active (1 hosts),169,8,3,9,665,30-11-2024,06:00:00,30-11-2024 06:00,411,42,473,63
20241130-1200,HEALTH_WARN,"112 osds: 112 up (since 9M), 112 in (since 11M)",1 portal active (1 hosts),169,11,3,9,662,30-11-2024,12:00:00,30-11-2024 12:00,360,7.1,399,55
20241130-1800,HEALTH_WARN,"112 osds: 112 up (since 9M), 112 in (since 11M)",1 portal active (1 hosts),169,8,3,9,665,30-11-2024,18:00:00,30-11-2024 18:00,563,585,393,44
20241201-0000,HEALTH_WARN,"112 osds: 112 up (since 9M), 112 in (since 11M)",1 portal active (1 hosts),169,12,3,9,661,01-12-2024,00:00:00,01-12-2024 00:00,264,590,233,47
20241201-0600,HEALTH_WARN,"112 osds: 112 up (since 9M), 112 in (since 11M)",1 portal active (1 hosts),169,7,3,9,666,01-12-2024,06:00:00,01-12-2024 06:00,246,527,261,32
20241201-1200,HEALTH_WARN,"112 osds: 112 up (since 9M), 112 in (since 11M)",1 portal active (1 hosts),169,5,3,9,668,01-12-2024,12:00:00,01-12-2024 12:00,284,826,333,39
20241201-1800,HEALTH_WARN,"112 osds: 112 up (since 9M), 112 in (since 11M)",1 portal active (1 hosts),169,7,3,9,666,01-12-2024,18:00:00,01-12-2024 18:00,306,494,351,42
20241202-0000,HEALTH_WARN,"112 osds: 112 up (since 9M), 112 in (since 11M)",1 portal active (1 hosts),169,8,3,9,665,02-12-2024,00:00:00,02-12-2024 00:00,87,971,80,96
20241202-0600,HEALTH_WARN,"112 osds: 112 up (since 9M), 112 in (since 11M)",1 portal active (1 hosts),169,10,3,9,663,02-12-2024,06:00:00,02-12-2024 06:00,126,483,11,45
20241202-1200,HEALTH_WARN,"112 osds: 112 up (since 9M), 112 in (since 11M)",1 portal active (1 hosts),169,8,3,9,665,02-12-2024,12:00:00,02-12-2024 12:00,2.5,3.2,4,341
20241202-1800,HEALTH_WARN,"112 osds: 112 up (since 9M), 112 in (since 11M)",1 portal active (1 hosts),169,7,3,9,666,02-12-2024,18:00:00,02-12-2024 18:00,3.7,8.9,3,362
20241203-0000,HEALTH_WARN,"112 osds: 112 up (since 9M), 112 in (since 11M)",1 portal active (1 hosts),169,8,3,9,665,03-12-2024,00:00:00,03-12-2024 00:00,10,2.6,4,358
20241203-0600,HEALTH_WARN,"112 osds: 112 up (since 9M), 112 in (since 11M)",1 portal active (1 hosts),169,10,3,9,663,03-12-2024,06:00:00,03-12-2024 06:00,295,5.1,28,287
20241203-1200,HEALTH_WARN,"112 osds: 112 up (since 9M), 112 in (since 11M)",1 portal active (1 hosts),169,2,3,9,671,03-12-2024,12:00:00,03-12-2024 12:00,206,17,14,497
20241203-1800,HEALTH_WARN,"112 osds: 112 up (since 9M), 112 in (since 11M)",1 portal active (1 hosts),170,7,3,9,666,03-12-2024,18:00:00,03-12-2024 18:00,4.7,5,4,363
20241204-0000,HEALTH_WARN,"112 osds: 112 up (since 9M), 112 in (since 11M)",1 portal active (1 hosts),170,5,3,9,668,04-12-2024,00:00:00,04-12-2024 00:00,2.4,3.6,3,410
20241204-0600,HEALTH_WARN,"112 osds: 112 up (since 9M), 112 in (since 11M)",1 portal active (1 hosts),170,13,3,9,660,04-12-2024,06:00:00,04-12-2024 06:00,6.4,2.8,3,439
20241204-1200,HEALTH_WARN,"112 osds: 112 up (since 9M), 112 in (since 11M)",1 portal active (1 hosts),170,8,3,9,665,04-12-2024,12:00:00,04-12-2024 12:00,216,9,14,297
20241204-1800,HEALTH_WARN,"112 osds: 112 up (since 9M), 112 in (since 11M)",1 portal active (1 hosts),170,8,3,9,665,04-12-2024,18:00:00,04-12-2024 18:00,1.1,6.8,18,296
20241205-0000,HEALTH_WARN,"112 osds: 112 up (since 9M), 112 in (since 11M)",1 portal active (1 hosts),170,5,3,9,668,05-12-2024,00:00:00,05-12-2024 00:00,3.7,3.8,3,353
20241205-0600,HEALTH_WARN,"112 osds: 112 up (since 9M), 112 in (since 11M)",1 portal active (1 hosts),170,8,3,9,665,05-12-2024,06:00:00,05-12-2024 06:00,7.7,5.7,4,472
20241205-1200,HEALTH_WARN,"112 osds: 112 up (since 9M), 112 in (since 11M)",1 portal active (1 hosts),170,11,3,9,662,05-12-2024,12:00:00,05-12-2024 12:00,150,13,10,357
20241205-1800,HEALTH_WARN,"112 osds: 112 up (since 9M), 112 in (since 11M)",1 portal active (1 hosts),170,10,3,9,663,05-12-2024,18:00:00,05-12-2024 18:00,648,11,18,105
20241206-0000,HEALTH_WARN,"112 osds: 112 up (since 9M), 112 in (since 11M)",1 portal active (1 hosts),170,6,3,9,667,06-12-2024,00:00:00,06-12-2024 00:00,2.5,628,4,60
20241206-0600,HEALTH_WARN,"112 osds: 112 up (since 9M), 112 in (since 11M)",1 portal active (1 hosts),170,5,3,9,668,06-12-2024,06:00:00,06-12-2024 06:00,42,11,314,75
20241206-1200,HEALTH_WARN,"112 osds: 112 up (since 9M), 112 in (since 11M)",1 portal active (1 hosts),170,9,3,9,664,06-12-2024,12:00:00,06-12-2024 12:00,22,13,5,117
20241206-1800,HEALTH_WARN,"112 osds: 112 up (since 9M), 112 in (since 11M)",1 portal active (1 hosts),170,7,3,9,666,06-12-2024,18:00:00,06-12-2024 18:00,9.9,9.7,12,388
20241207-0000,HEALTH_WARN,"112 osds: 112 up (since 9M), 112 in (since 11M)",1 portal active (1 hosts),170,9,3,9,664,07-12-2024,00:00:00,07-12-2024 00:00,227,3.3,15,344
20241207-0600,HEALTH_WARN,"112 osds: 112 up (since 9M), 112 in (since 11M)",1 portal active (1 hosts),170,6,3,9,667,07-12-2024,06:00:00,07-12-2024 06:00,3.2,3.1,4,357
20241207-1200,HEALTH_WARN,"112 osds: 112 up (since 9M), 112 in (since 11M)",1 portal active (1 hosts),170,9,3,9,664,07-12-2024,12:00:00,07-12-2024 12:00,2.4,5.6,3,481
20241207-1800,HEALTH_WARN,"112 osds: 112 up (since 9M), 112 in (since 11M)",1 portal active (1 hosts),170,12,3,9,661,07-12-2024,18:00:00,07-12-2024 18:00,1.7,2.4,4,334
20241208-0000,HEALTH_WARN,"112 osds: 112 up (since 9M), 112 in (since 11M)",1 portal active (1 hosts),170,3,3,9,670,08-12-2024,00:00:00,08-12-2024 00:00,51,3.4,25,451
20241208-0600,HEALTH_WARN,"112 osds: 112 up (since 9M), 112 in (since 11M)",1 portal active (1 hosts),170,8,3,9,665,08-12-2024,06:00:00,08-12-2024 06:00,26,3.3,15,453
20241208-1200,HEALTH_WARN,"112 osds: 112 up (since 9M), 112 in (since 11M)",1 portal active (1 hosts),170,8,3,9,665,08-12-2024,12:00:00,08-12-2024 12:00,140,3.1,169,415
20241208-1800,HEALTH_WARN,"112 osds: 112 up (since 9M), 112 in (since 11M)",1 portal active (1 hosts),170,5,3,9,668,08-12-2024,18:00:00,08-12-2024 18:00,92,3.1,109,346
20241209-0000,HEALTH_WARN,"112 osds: 112 up (since 9M), 112 in (since 11M)",1 portal active (1 hosts),170,7,3,9,666,09-12-2024,00:00:00,09-12-2024 00:00,212,3.4,228,421
20241209-0600,HEALTH_WARN,"112 osds: 112 up (since 9M), 112 in (since 11M)",1 portal active (1 hosts),170,4,3,9,669,09-12-2024,06:00:00,09-12-2024 06:00,324,4.4,113,514
20241209-1200,HEALTH_WARN,"112 osds: 112 up (since 9M), 112 in (since 11M)",1 portal active (1 hosts),170,3,3,9,670,09-12-2024,12:00:00,09-12-2024 12:00,367,5.6,419,412
20241209-1800,HEALTH_WARN,"112 osds: 112 up (since 9M), 112 in (since 11M)",1 portal active (1 hosts),170,5,3,9,668,09-12-2024,18:00:00,09-12-2024 18:00,152,20,172,558
20241210-0000,HEALTH_WARN,"112 osds: 112 up (since 9M), 112 in (since 11M)",1 portal active (1 hosts),170,5,3,9,668,10-12-2024,00:00:00,10-12-2024 00:00,393,3.8,458,484
20241210-0600,HEALTH_WARN,"112 osds: 112 up (since 9M), 112 in (since 11M)",1 portal active (1 hosts),170,5,3,9,668,10-12-2024,06:00:00,10-12-2024 06:00,366,3.5,418,347
20241210-1200,HEALTH_WARN,"112 osds: 112 up (since 9M), 112 in (since 11M)",1 portal active (1 hosts),170,11,3,9,662,10-12-2024,12:00:00,10-12-2024 12:00,401,15,455,396
20241210-1800,HEALTH_WARN,"112 osds: 112 up (since 9M), 112 in (since 11M)",1 portal active (1 hosts),170,8,3,9,665,10-12-2024,18:00:00,10-12-2024 18:00,434,14,483,122
20241211-0000,HEALTH_WARN,"112 osds: 112 up (since 9M), 112 in (since 11M)",1 portal active (1 hosts),170,5,3,9,668,11-12-2024,00:00:00,11-12-2024 00:00,524,986,491,73
20241211-0600,HEALTH_WARN,"112 osds: 112 up (since 9M), 112 in (since 11M)",1 portal active (1 hosts),170,6,3,9,667,11-12-2024,06:00:00,11-12-2024 06:00,420,493,482,42
20241211-1200,HEALTH_WARN,"112 osds: 112 up (since 9M), 112 in (since 11M)",1 portal active (1 hosts),170,8,3,9,665,11-12-2024,12:00:00,11-12-2024 12:00,2.6,8.1,527,145
20241211-1800,HEALTH_WARN,"112 osds: 112 up (since 9M), 112 in (since 11M)",1 portal active (1 hosts),170,4,3,9,669,11-12-2024,18:00:00,11-12-2024 18:00,422,2.8,483,54
20241212-0000,HEALTH_WARN,"112 osds: 112 up (since 9M), 112 in (since 11M)",1 portal active (1 hosts),170,9,3,9,664,12-12-2024,00:00:00,12-12-2024 00:00,540,1.2,585,88
20241212-0600,HEALTH_WARN,"112 osds: 112 up (since 9M), 112 in (since 11M)",1 portal active (1 hosts),170,7,3,9,666,12-12-2024,06:00:00,12-12-2024 06:00,346,17,394,43
20241212-1200,HEALTH_WARN,"112 osds: 112 up (since 9M), 112 in (since 11M)",1 portal active (1 hosts),170,8,3,9,665,12-12-2024,12:00:00,12-12-2024 12:00,418,6.8,479,64
20241212-1800,HEALTH_WARN,"112 osds: 112 up (since 9M), 112 in (since 11M)",1 portal active (1 hosts),170,7,3,9,666,12-12-2024,18:00:00,12-12-2024 18:00,214,895,246,78
20241213-0000,HEALTH_WARN,"112 osds: 112 up (since 9M), 112 in (since 11M)",1 portal active (1 hosts),170,9,3,9,664,13-12-2024,00:00:00,13-12-2024 00:00,546,843,439,66
20241213-0600,HEALTH_WARN,"112 osds: 112 up (since 9M), 112 in (since 11M)",1 portal active (1 hosts),170,6,3,9,667,13-12-2024,06:00:00,13-12-2024 06:00,17,62,573,87
20241213-1200,HEALTH_WARN,"112 osds: 112 up (since 9M), 112 in (since 11M)",1 portal active (1 hosts),171,9,3,9,664,13-12-2024,12:00:00,13-12-2024 12:00,4.5,7.3,209,125
20241213-1800,HEALTH_WARN,"112 osds: 112 up (since 9M), 112 in (since 11M)",1 portal active (1 hosts),171,6,3,9,667,13-12-2024,18:00:00,13-12-2024 18:00,309,15,347,99
20241214-0000,HEALTH_WARN,"112 osds: 112 up (since 9M), 112 in (since 11M)",1 portal active (1 hosts),171,4,3,9,669,14-12-2024,00:00:00,14-12-2024 00:00,251,819,286,75
20241214-0600,HEALTH_WARN,"112 osds: 112 up (since 9M), 112 in (since 11M)",1 portal active (1 hosts),171,4,3,9,669,14-12-2024,06:00:00,14-12-2024 06:00,33,807,33,42
20241214-1200,HEALTH_WARN,"112 osds: 112 up (since 9M), 112 in (since 11M)",1 portal active (1 hosts),171,13,3,9,660,14-12-2024,12:00:00,14-12-2024 12:00,114,553,129,39
20241214-1800,HEALTH_WARN,"112 osds: 112 up (since 9M), 112 in (since 12M)",1 portal active (1 hosts),171,8,3,9,665,14-12-2024,18:00:00,14-12-2024 18:00,11,437,14,31
20241215-0000,HEALTH_WARN,"112 osds: 112 up (since 9M), 112 in (since 12M)",1 portal active (1 hosts),171,3,3,9,670,15-12-2024,00:00:00,15-12-2024 00:00,2,607,3,55
20241215-0600,HEALTH_WARN,"112 osds: 112 up (since 9M), 112 in (since 12M)",1 portal active (1 hosts),171,6,3,9,667,15-12-2024,06:00:00,15-12-2024 06:00,2,516,4,43
20241215-1200,HEALTH_WARN,"112 osds: 112 up (since 9M), 112 in (since 12M)",1 portal active (1 hosts),171,8,3,9,665,15-12-2024,12:00:00,15-12-2024 12:00,1.7,867,4,29
20241215-1800,HEALTH_WARN,"112 osds: 112 up (since 9M), 112 in (since 12M)",1 portal active (1 hosts),171,5,3,9,668,15-12-2024,18:00:00,15-12-2024 18:00,2.5,642,4,31
20241216-0000,HEALTH_WARN,"112 osds: 112 up (since 9M), 112 in (since 12M)",1 portal active (1 hosts),171,9,3,9,664,16-12-2024,00:00:00,16-12-2024 00:00,10,944,8,148
20241216-0600,HEALTH_WARN,"112 osds: 112 up (since 9M), 112 in (since 12M)",1 portal active (1 hosts),171,4,3,9,669,16-12-2024,06:00:00,16-12-2024 06:00,1.7,489,5,40
20241216-1200,HEALTH_WARN,"112 osds: 112 up (since 9M), 112 in (since 12M)",1 portal active (1 hosts),171,6,3,9,667,16-12-2024,12:00:00,16-12-2024 12:00,1.1,7.4,229,410
20241216-1800,HEALTH_WARN,"112 osds: 112 up (since 9M), 112 in (since 12M)",1 portal active (1 hosts),171,8,3,9,665,16-12-2024,18:00:00,16-12-2024 18:00,16,18,5,434
20241217-0000,HEALTH_WARN,"112 osds: 112 up (since 9M), 112 in (since 12M)",1 portal active (1 hosts),171,4,3,9,669,17-12-2024,00:00:00,17-12-2024 00:00,17,5,21,526
20241217-0600,HEALTH_WARN,"112 osds: 112 up (since 9M), 112 in (since 12M)",1 portal active (1 hosts),171,14,3,9,659,17-12-2024,06:00:00,17-12-2024 06:00,100,11,79,293
20241217-1200,HEALTH_WARN,"112 osds: 112 up (since 9M), 112 in (since 12M)",1 portal active (1 hosts),171,2,3,9,671,17-12-2024,12:00:00,17-12-2024 12:00,156,7.7,37,284
20241217-1800,HEALTH_WARN,"112 osds: 112 up (since 9M), 112 in (since 12M)",1 portal active (1 hosts),171,6,3,9,667,17-12-2024,18:00:00,17-12-2024 18:00,399,8.8,118,384
20241218-0000,HEALTH_WARN,"112 osds: 112 up (since 9M), 112 in (since 12M)",1 portal active (1 hosts),171,6,3,9,667,18-12-2024,00:00:00,18-12-2024 00:00,312,2.9,356,331
20241218-0600,HEALTH_WARN,"112 osds: 112 up (since 9M), 112 in (since 12M)",1 portal active (1 hosts),171,7,3,9,666,18-12-2024,06:00:00,18-12-2024 06:00,1.5,40,397,319
20241218-1200,HEALTH_WARN,"112 osds: 112 up (since 9M), 112 in (since 12M)",1 portal active (1 hosts),171,11,3,9,662,18-12-2024,12:00:00,18-12-2024 12:00,918,24,352,148
20241218-1800,HEALTH_WARN,"112 osds: 112 up (since 9M), 112 in (since 12M)",1 portal active (1 hosts),171,5,3,9,668,18-12-2024,18:00:00,18-12-2024 18:00,353,5.1,383,410
20241219-0000,HEALTH_WARN,"112 osds: 112 up (since 9M), 112 in (since 12M)",1 portal active (1 hosts),171,5,3,9,668,19-12-2024,00:00:00,19-12-2024 00:00,449,3.6,447,566
20241219-0600,HEALTH_WARN,"112 osds: 112 up (since 9M), 112 in (since 12M)",1 portal active (1 hosts),171,12,3,9,661,19-12-2024,06:00:00,19-12-2024 06:00,903,5.5,507,80
20241219-1200,HEALTH_WARN,"112 osds: 112 up (since 9M), 112 in (since 12M)",1 portal active (1 hosts),171,5,3,10,668,19-12-2024,12:00:00,19-12-2024 12:00,1,12,516,440
20241219-1800,HEALTH_WARN,"112 osds: 112 up (since 9M), 112 in (since 12M)",1 portal active (1 hosts),171,12,3,10,661,19-12-2024,18:00:00,19-12-2024 18:00,615,7,495,289
20241220-0000,HEALTH_WARN,"112 osds: 112 up (since 9M), 112 in (since 12M)",1 portal active (1 hosts),171,6,3,10,667,20-12-2024,00:00:00,20-12-2024 00:00,439,3.9,482,406
20241220-0600,HEALTH_WARN,"112 osds: 112 up (since 9M), 112 in (since 12M)",1 portal active (1 hosts),171,5,3,10,668,20-12-2024,06:00:00,20-12-2024 06:00,18,21,631,365
20241220-1200,HEALTH_WARN,"112 osds: 112 up (since 9M), 112 in (since 12M)",1 portal active (1 hosts),171,3,3,10,670,20-12-2024,12:00:00,20-12-2024 12:00,597,2.5,493,298
20241220-1800,HEALTH_WARN,"112 osds: 112 up (since 9M), 112 in (since 12M)",1 portal active (1 hosts),171,5,3,10,668,20-12-2024,18:00:00,20-12-2024 18:00,423,6.8,479,406
20241221-0000,HEALTH_WARN,"112 osds: 112 up (since 9M), 112 in (since 12M)",1 portal active (1 hosts),171,14,3,10,659,21-12-2024,00:00:00,21-12-2024 00:00,397,2.8,454,329
20241221-0600,HEALTH_WARN,"112 osds: 112 up (since 9M), 112 in (since 12M)",1 portal active (1 hosts),171,3,3,10,670,21-12-2024,06:00:00,21-12-2024 06:00,412,3.1,471,387
20241221-1200,HEALTH_WARN,"112 osds: 112 up (since 9M), 112 in (since 12M)",1 portal active (1 hosts),171,9,3,10,664,21-12-2024,12:00:00,21-12-2024 12:00,316,4.1,359,312
20241221-1800,HEALTH_WARN,"112 osds: 112 up (since 9M), 112 in (since 12M)",1 portal active (1 hosts),171,7,3,10,666,21-12-2024,18:00:00,21-12-2024 18:00,239,5.7,271,398
20241222-0000,HEALTH_WARN,"112 osds: 112 up (since 9M), 112 in (since 12M)",1 portal active (1 hosts),171,7,3,10,666,22-12-2024,00:00:00,22-12-2024 00:00,199,4.1,222,430
20241222-0600,HEALTH_WARN,"112 osds: 112 up (since 9M), 112 in (since 12M)",1 portal active (1 hosts),171,3,3,10,670,22-12-2024,06:00:00,22-12-2024 06:00,323,4.3,366,418
20241222-1200,HEALTH_WARN,"112 osds: 112 up (since 9M), 112 in (since 12M)",1 portal active (1 hosts),171,7,3,10,666,22-12-2024,12:00:00,22-12-2024 12:00,248,2.6,275,324
20241222-1800,HEALTH_WARN,"112 osds: 112 up (since 9M), 112 in (since 12M)",1 portal active (1 hosts),171,10,3,10,663,22-12-2024,18:00:00,22-12-2024 18:00,161,3.4,183,318
20241223-0000,HEALTH_WARN,"112 osds: 112 up (since 9M), 112 in (since 12M)",1 portal active (1 hosts),171,6,3,10,667,23-12-2024,00:00:00,23-12-2024 00:00,126,3.7,91,353
20241223-0600,HEALTH_WARN,"112 osds: 112 up (since 9M), 112 in (since 12M)",1 portal active (1 hosts),171,5,3,10,668,23-12-2024,06:00:00,23-12-2024 06:00,4.1,880,10,100
20241223-1200,HEALTH_WARN,"112 osds: 112 up (since 9M), 112 in (since 12M)",1 portal active (1 hosts),171,2,3,10,671,23-12-2024,12:00:00,23-12-2024 12:00,930,17,29,289
20241223-1800,HEALTH_WARN,"112 osds: 112 up (since 9M), 112 in (since 12M)",1 portal active (1 hosts),171,7,3,10,666,23-12-2024,18:00:00,23-12-2024 18:00,33,10,10,448
20241224-0000,HEALTH_WARN,"112 osds: 112 up (since 9M), 112 in (since 12M)",1 portal active (1 hosts),171,7,3,10,666,24-12-2024,00:00:00,24-12-2024 00:00,141,1.4,7,170
20241224-0600,HEALTH_WARN,"112 osds: 112 up (since 9M), 112 in (since 12M)",1 portal active (1 hosts),171,4,3,10,669,24-12-2024,06:00:00,24-12-2024 06:00,9.3,3.4,6,547
20241224-1200,HEALTH_WARN,"112 osds: 112 up (since 9M), 112 in (since 12M)",1 portal active (1 hosts),171,5,3,10,668,24-12-2024,12:00:00,24-12-2024 12:00,393,13,21,458
20241224-1800,HEALTH_WARN,"112 osds: 112 up (since 9M), 112 in (since 12M)",1 portal active (1 hosts),171,4,3,10,669,24-12-2024,18:00:00,24-12-2024 18:00,12,6.3,6,420
20241225-0000,HEALTH_WARN,"112 osds: 112 up (since 9M), 112 in (since 12M)",1 portal active (1 hosts),171,7,3,10,666,25-12-2024,00:00:00,25-12-2024 00:00,63,4,5,371
20241225-0600,HEALTH_WARN,"112 osds: 112 up (since 9M), 112 in (since 12M)",1 portal active (1 hosts),171,6,3,10,667,25-12-2024,06:00:00,25-12-2024 06:00,2.2,1.8,4,296
20241225-1200,HEALTH_WARN,"112 osds: 112 up (since 9M), 112 in (since 12M)",1 portal active (1 hosts),171,7,3,10,666,25-12-2024,12:00:00,25-12-2024 12:00,1.7,8.8,3,274
20241225-1800,HEALTH_WARN,"112 osds: 112 up (since 10M), 112 in (since 12M)",1 portal active (1 hosts),171,7,3,10,666,25-12-2024,18:00:00,25-12-2024 18:00,2.5,5,4,423
20241226-0000,HEALTH_WARN,"112 osds: 112 up (since 10M), 112 in (since 12M)",1 portal active (1 hosts),171,4,3,10,669,26-12-2024,00:00:00,26-12-2024 00:00,3.2,3.6,4,422
